scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
20250600000000.0,353498132,6.0,6.0,,42.64577,-73.7583,2.0,1.0,1.0,1.0,1.0,365,1.0,2.0,365,365,1.3,365.0,,0,3,33,307,8.0,4.0,0.0,149,3.0,104,11336.0,4.88,5.0,5.0,5.0,4.75,4.8,5.0,,6.0,6.0,0.0,0,0.27
20250600000000.0,232967878,24.0,5.0,,42.67261,-73.79262,4.0,1.0,2.0,0.0,1.0,730,1.0,1.0,730,730,1.0,730.0,,29,29,29,29,65.0,30.0,1.0,29,29.0,180,24660.0,4.88,4.95,4.98,4.94,4.92,4.86,4.88,,3.0,2.0,0.0,0,2.04
20250600000000.0,10279606,3.0,3.0,,42.65691,-73.78389,2.0,1.0,1.0,1.0,1.0,30,1.0,2.0,30,1125,1.1,774.0,,17,29,52,312,13.5,5.0,4.0,157,4.0,255,4740.0,4.91,4.92,4.89,4.97,4.94,4.63,4.82,,3.0,3.0,0.0,0,1.2
20250600000000.0,360287870,1.0,1.0,,42.6513719,-73.7673156,2.0,1.0,1.0,1.0,2.0,130,2.0,2.0,130,130,2.0,130.0,,6,14,44,310,64.0,31.0,2.0,152,37.0,186,18786.0,4.98,5.0,4.97,5.0,5.0,4.61,4.97,,1.0,1.0,0.0,0,2.97
20250600000000.0,502037254,4.0,4.0,,42.65035,-73.76549,2.0,1.0,1.0,1.0,1.0,365,1.0,2.0,365,365,1.3,365.0,,4,18,48,295,1.0,0.0,0.0,136,0.0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,3.0,0.0,0,0.04
20250600000000.0,44434571,11.0,13.0,,42.64564,-73.75261,4.0,1.0,1.0,1.0,1.0,365,1.0,3.0,1125,1125,2.2,1125.0,,6,23,53,327,79.0,29.0,2.0,169,37.0,174,13920.0,4.68,4.81,4.66,4.73,4.85,4.51,4.72,,9.0,9.0,0.0,0,2.49
20250600000000.0,232967878,24.0,5.0,,42.66069,-73.78555,6.0,1.0,1.0,1.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,8,8,8,8,46.0,8.0,0.0,8,12.0,48,7536.0,4.61,4.54,4.74,4.65,4.83,4.3,4.57,,3.0,2.0,0.0,0,1.47
20250600000000.0,98744672,8.0,8.0,,42.6543178,-73.7818222,1.0,1.0,1.0,1.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,14,41,71,346,38.0,14.0,2.0,187,16.0,84,5040.0,4.97,5.0,5.0,4.97,5.0,4.92,4.95,,8.0,2.0,0.0,0,1.19
20250600000000.0,484673863,3.0,3.0,,42.65569,-73.77685,2.0,1.0,1.0,1.0,2.0,365,1.0,2.0,365,365,1.7,365.0,,5,24,54,329,17.0,11.0,1.0,170,7.0,66,5940.0,4.71,4.82,4.47,4.71,4.82,4.71,4.59,,3.0,3.0,0.0,0,0.57
20250600000000.0,65414985,2.0,2.0,,42.6496,-73.76792,2.0,1.0,1.0,1.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,16,36,66,341,32.0,19.0,3.0,182,17.0,114,8778.0,4.97,5.0,4.94,4.97,5.0,4.84,4.97,,2.0,2.0,0.0,0,1.22
20250600000000.0,255839958,1.0,1.0,,42.64284,-73.77997,4.0,1.0,2.0,2.0,1.0,30,1.0,1.0,1125,1125,1.0,1125.0,,0,0,0,251,17.0,1.0,0.0,92,6.0,6,642.0,4.65,4.82,4.88,4.59,4.82,4.65,4.82,,1.0,1.0,0.0,0,0.55
20250600000000.0,486073806,1.0,1.0,,42.66648,-73.76831,4.0,1.0,2.0,2.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,24,47,77,351,27.0,8.0,0.0,193,13.0,48,5520.0,4.96,4.96,4.96,5.0,5.0,4.44,4.93,,1.0,1.0,0.0,0,0.96
20250600000000.0,258664571,2.0,2.0,,42.64439385,-73.75975702,4.0,1.0,2.0,2.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,11,31,57,332,84.0,31.0,1.0,173,45.0,186,29016.0,4.82,4.89,4.85,4.93,4.96,4.58,4.79,,2.0,2.0,0.0,0,3.02
20250600000000.0,258664571,2.0,2.0,,42.6444412,-73.7597141,4.0,1.0,2.0,2.0,2.0,365,2.0,2.0,1125,1125,2.0,1125.0,,24,48,76,351,88.0,45.0,2.0,192,4.0,255,24735.0,4.81,4.8,4.83,4.91,4.89,4.63,4.78,,2.0,2.0,0.0,0,3.36
20250600000000.0,69729286,2.0,2.0,,42.65259,-73.76732,1.0,1.0,1.0,1.0,5.0,365,5.0,5.0,365,365,5.0,365.0,,13,34,59,231,17.0,2.0,0.0,168,3.0,20,940.0,4.94,4.88,4.71,4.94,5.0,4.88,4.88,,2.0,0.0,2.0,0,0.57
20250600000000.0,188679144,9.0,9.0,,42.65534,-73.76461,2.0,1.0,1.0,1.0,1.0,365,1.0,7.0,365,365,7.0,365.0,,0,0,0,158,14.0,2.0,0.0,0,4.0,28,1820.0,5.0,4.86,4.93,5.0,4.93,5.0,4.79,,8.0,8.0,0.0,0,0.45
20250600000000.0,232967878,24.0,5.0,,42.67261,-73.79262,4.0,1.0,2.0,2.0,2.0,365,2.0,2.0,365,365,2.0,365.0,,16,16,16,16,51.0,20.0,2.0,16,20.0,120,16800.0,4.96,4.96,4.84,4.98,4.9,4.92,4.88,,3.0,2.0,0.0,0,1.83
20250600000000.0,37769478,14.0,15.0,,42.65405,-73.76953,2.0,1.0,1.0,1.0,1.0,1125,1.0,1.0,1,1125,1.0,547.2,,11,12,12,262,45.0,12.0,0.0,104,24.0,72,7056.0,4.91,4.91,4.84,4.98,5.0,4.84,4.89,,11.0,11.0,0.0,0,1.49
20250600000000.0,6203319,2.0,3.0,,42.66117,-73.79091,1.0,1.0,1.0,1.0,1.0,10,1.0,1.0,10,10,1.0,10.0,,5,25,54,54,31.0,20.0,0.0,54,22.0,120,9240.0,5.0,4.97,4.94,4.97,5.0,4.94,5.0,,2.0,0.0,2.0,0,1.01
20250600000000.0,48328222,1.0,1.0,,42.6631926,-73.8153245,4.0,1.0,2.0,1.0,1.0,31,1.0,1.0,31,31,1.0,31.0,,0,0,0,0,12.0,12.0,2.0,0,6.0,72,6426.0,4.83,5.0,5.0,5.0,4.92,5.0,4.92,,1.0,1.0,0.0,0,1.49
20250600000000.0,261036923,1.0,1.0,,42.6601,-73.80719,2.0,1.0,1.0,1.0,1.0,90,5.0,5.0,90,90,5.0,90.0,,16,41,71,250,62.0,17.0,2.0,187,21.0,102,6426.0,4.89,4.94,4.9,4.98,4.98,4.95,4.87,,1.0,1.0,0.0,0,2.09
20250600000000.0,491907850,1.0,1.0,,42.66298,-73.81361,1.0,1.0,1.0,1.0,1.0,5,1.0,1.0,5,5,1.0,5.0,,14,35,64,64,18.0,5.0,2.0,64,4.0,30,1380.0,4.78,4.83,4.78,4.78,4.78,4.78,4.78,,1.0,0.0,1.0,0,0.64
20250600000000.0,188679144,9.0,9.0,,42.65653,-73.76223,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,29,57,87,361,3.0,0.0,0.0,203,1.0,0,0.0,5.0,5.0,5.0,5.0,5.0,4.33,5.0,,8.0,8.0,0.0,0,0.13
20250600000000.0,444163492,1.0,3.0,,42.67996,-73.75352,2.0,1.0,1.0,1.0,1.0,365,1.0,2.0,365,365,1.3,365.0,,0,0,0,0,13.0,0.0,0.0,0,4.0,0,1792.0,4.69,4.46,4.77,4.92,5.0,4.92,4.46,,1.0,1.0,0.0,0,0.46
20250600000000.0,188679144,9.0,9.0,,42.65322,-73.76249,2.0,1.0,1.0,1.0,1.0,365,1.0,7.0,365,365,7.0,365.0,,30,52,82,356,4.0,1.0,0.0,198,3.0,14,1792.0,4.5,4.9,4.25,4.75,5.0,5.0,4.5,,8.0,8.0,0.0,0,0.19
20250600000000.0,253824490,1.0,2.0,,42.65915031,-73.75431933,4.0,1.0,1.0,1.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,3,3,17,253,36.0,3.0,0.0,133,5.0,18,1548.0,4.75,4.89,4.86,4.86,4.86,4.25,4.64,,1.0,1.0,0.0,0,1.26
20250600000000.0,349460842,17.0,17.0,,42.6653,-73.7943,2.0,1.0,3.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,15,36,66,341,110.0,46.0,3.0,182,4.0,255,4740.0,4.95,4.95,4.95,4.92,4.94,4.79,4.88,,17.0,4.0,0.0,0,3.96
20250600000000.0,232967878,24.0,5.0,,42.64409,-73.75709,4.0,1.0,2.0,0.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,0,0,0,0,67.0,20.0,1.0,0,25.0,120,15360.0,4.82,4.82,4.9,4.9,4.84,4.18,4.76,,3.0,2.0,0.0,0,2.26
20250600000000.0,20144241,2.0,2.0,,42.67283,-73.77367,6.0,1.0,3.0,3.0,3.0,1125,3.0,3.0,1125,1125,3.0,1125.0,,18,36,59,297,14.0,7.0,0.0,152,7.0,42,3822.0,4.43,4.79,4.93,4.86,4.93,4.8,4.64,,1.0,1.0,0.0,0,0.56
20250600000000.0,493882819,7.0,7.0,,42.656329,-73.7752048,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,10,18,42,144,5.0,3.0,0.0,144,4.0,18,14778.0,4.6,4.8,4.4,5.0,4.6,4.6,5.0,,6.0,1.0,5.0,0,0.22
20250600000000.0,493882819,7.0,7.0,,42.65582,-73.77541,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,20,37,65,173,12.0,4.0,0.0,173,7.0,24,1008.0,4.58,4.83,4.75,5.0,5.0,4.92,4.67,,6.0,1.0,5.0,0,0.52
20250600000000.0,89705052,2.0,9.0,,42.65741,-73.78034,2.0,1.0,1.0,1.0,2.0,29,2.0,7.0,1125,1125,2.1,1125.0,,27,57,87,111,14.0,3.0,0.0,111,4.0,18,1008.0,4.93,5.0,5.0,4.86,4.93,4.93,4.93,,2.0,0.0,2.0,0,0.49
20250600000000.0,493882819,7.0,7.0,,42.65751,-73.77409,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,19,37,65,178,6.0,1.0,0.0,178,2.0,6,978.0,4.33,4.83,4.5,4.67,5.0,4.67,4.9,,6.0,1.0,5.0,0,0.27
20250600000000.0,21886921,2.0,5.0,,42.66691,-73.79338,6.0,1.0,3.0,3.0,1.0,365,1.0,2.0,365,365,1.3,365.0,,14,26,56,330,3.0,2.0,0.0,172,2.0,56,7000.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2.0,2.0,0.0,0,0.12
20250600000000.0,265709295,2.0,2.0,,42.6702921,-73.7907283,2.0,1.0,3.0,1.0,1.0,730,1.0,1.0,730,730,1.0,730.0,,11,22,45,308,20.0,14.0,2.0,152,8.0,84,12264.0,5.0,4.9,5.0,4.95,4.95,4.95,5.0,,2.0,2.0,0.0,0,1.35
20250600000000.0,493882819,7.0,7.0,,42.656329,-73.775205,2.0,1.0,1.0,2.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,20,40,68,177,6.0,2.0,0.0,177,3.0,12,1584.0,4.67,4.83,4.83,4.67,4.67,4.5,4.83,,6.0,1.0,5.0,0,0.26
20250600000000.0,493882819,7.0,7.0,,42.656329,-73.775205,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,20,34,62,174,9.0,2.0,0.0,174,5.0,12,1536.0,4.44,4.56,4.67,4.78,5.0,4.22,4.9,,6.0,1.0,5.0,0,0.39
20250600000000.0,172658781,2.0,4.0,,42.65613972,-73.79212238,4.0,1.0,2.0,2.0,1.0,365,1.0,2.0,365,365,1.3,365.0,,0,0,20,109,1.0,1.0,0.0,109,0.0,60,5160.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,2.0,2.0,0.0,0,0.81
20250600000000.0,116935236,5.0,5.0,,42.67144,-73.79033,2.0,1.0,1.0,1.0,1.0,365,1.0,7.0,365,365,7.0,365.0,,22,52,82,356,17.0,7.0,1.0,198,2.0,98,4410.0,4.82,4.82,4.88,4.71,4.76,4.82,4.82,,5.0,0.0,5.0,0,0.75
20250600000000.0,37769478,14.0,15.0,,42.65258,-73.76917,2.0,1.0,1.0,1.0,1.0,1125,1.0,1.0,365,1125,1.0,387.9,,18,44,74,348,40.0,10.0,1.0,190,6.0,60,5520.0,4.73,4.83,4.75,4.73,4.93,4.8,4.8,,11.0,11.0,0.0,0,1.41
20250600000000.0,177073982,2.0,2.0,,42.66109,-73.80479,1.0,1.0,1.0,1.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,0,0,0,250,3.0,0.0,0.0,92,0.0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2.0,0.0,2.0,0,0.11
20250600000000.0,500360485,2.0,2.0,,42.65184,-73.77074,6.0,1.0,3.0,2.0,1.0,80,1.0,7.0,80,80,7.0,80.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0,8190.0,4.56,4.56,4.53,4.72,4.78,4.63,4.63,,1.0,1.0,0.0,0,1.14
20250600000000.0,484673863,3.0,3.0,,42.65613,-73.77469,5.0,1.0,2.0,2.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,26,46,74,348,32.0,15.0,2.0,190,4.0,90,8190.0,4.56,4.56,4.53,4.72,4.78,4.63,4.63,,3.0,3.0,0.0,0,1.14
20250600000000.0,210596861,1.0,1.0,,42.67076,-73.82612,2.0,1.0,1.0,1.0,2.0,28,2.0,2.0,1125,1125,2.0,1125.0,,19,38,68,330,103.0,40.0,4.0,175,44.0,240,4740.0,4.94,4.95,4.92,5.0,4.96,4.88,4.86,,1.0,1.0,0.0,0,3.76
20250600000000.0,462042479,2.0,2.0,,42.66008,-73.76977,4.0,1.0,2.0,2.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,30,52,82,356,6.0,2.0,0.0,198,5.0,12,1644.0,4.33,4.5,4.5,5.0,4.83,4.8,4.9,,2.0,2.0,0.0,0,0.28
20250600000000.0,462042479,2.0,2.0,,42.65987,-73.77025,4.0,1.0,2.0,2.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,30,53,83,357,12.0,0.0,0.0,199,0.0,0,0.0,4.5,4.83,4.67,5.0,4.92,4.8,4.9,,2.0,2.0,0.0,0,0.5
20250600000000.0,188679144,9.0,9.0,,42.65483,-73.76353,4.0,1.0,3.0,2.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,8,33,63,337,2.0,0.0,0.0,179,0.0,0,0.0,4.9,4.9,4.9,5.0,5.0,5.0,4.9,,8.0,8.0,0.0,0,0.07
20250600000000.0,268741708,1.0,2.0,,42.63504,-73.79833,2.0,1.0,1.0,1.0,2.0,30,1.0,2.0,1125,1125,1.4,1125.0,,11,20,38,159,116.0,5.0,0.0,116,49.0,255,4740.0,4.97,4.97,4.96,4.97,4.98,4.84,4.89,,1.0,1.0,0.0,0,4.31
20250600000000.0,49372011,1.0,2.0,,42.67336,-73.78619,7.0,1.0,3.0,3.0,3.0,1125,3.0,3.0,1125,1125,3.0,1125.0,,0,0,0,158,19.0,4.0,0.0,0,7.0,24,5304.0,4.68,4.79,4.74,4.68,4.84,4.42,4.68,,1.0,1.0,0.0,0,0.72
20250600000000.0,1761578,4.0,7.0,,42.65432,-73.76531,4.0,1.0,2.0,0.0,2.0,28,2.0,2.0,28,28,2.0,28.0,,0,0,0,155,2.0,1.0,0.0,92,1.0,6,1620.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,3.0,0.0,0,0.13
20250600000000.0,120815848,1.0,1.0,,42.6446,-73.75885,3.0,1.0,1.0,2.0,1.0,30,1.0,1.0,1125,1125,1.0,1125.0,,20,28,57,327,13.5,5.0,5.0,168,4.0,255,21930.0,4.98,4.96,4.98,4.99,5.0,4.71,4.95,,1.0,0.0,1.0,0,1.2
20250600000000.0,20536619,8.0,8.0,,42.67177,-73.79464,1.0,1.0,1.0,1.0,4.0,89,4.0,5.0,89,89,4.0,89.0,,3,3,3,85,16.0,10.0,1.0,85,8.0,80,4880.0,5.0,5.0,5.0,4.94,5.0,4.88,4.88,,8.0,1.0,0.0,0,0.71
20250600000000.0,60293220,3.0,3.0,,42.65817,-73.74935,2.0,1.0,1.0,1.0,2.0,365,3.0,4.0,365,365,3.7,365.0,,25,43,73,347,22.0,8.0,1.0,189,8.0,48,4272.0,4.82,4.82,4.77,4.91,4.91,4.64,4.86,,3.0,3.0,0.0,0,0.88
20250600000000.0,177073982,2.0,2.0,,42.66128,-73.80548,1.0,1.0,1.0,1.0,3.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,0,0,6,280,4.0,0.0,0.0,122,2.0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2.0,0.0,2.0,0,0.19
20250600000000.0,37769478,14.0,15.0,,42.65379,-73.76901,2.0,1.0,1.0,1.0,1.0,1125,1.0,1.0,365,1125,1.0,539.9,,0,0,6,280,20.0,12.0,0.0,122,7.0,72,7200.0,4.85,4.85,4.75,4.9,5.0,4.95,4.75,,11.0,11.0,0.0,0,0.78
20250600000000.0,512736975,1.0,1.0,,42.6599733,-73.7747433,3.0,1.0,1.0,1.0,2.0,90,2.0,2.0,1125,1125,2.0,1125.0,,22,44,74,253,61.0,18.0,0.0,190,31.0,108,6912.0,4.8,4.85,4.87,4.77,4.87,4.62,4.62,,1.0,1.0,0.0,0,2.43
20250600000000.0,459472925,2.0,2.0,,42.66246,-73.76576,1.0,1.0,1.0,2.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,23,49,79,353,27.0,8.0,1.0,195,12.0,48,1728.0,4.74,4.7,4.7,4.93,5.0,4.11,4.67,,2.0,0.0,2.0,0,1.1
20250600000000.0,459472925,2.0,2.0,,42.6628771,-73.7653403,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,30,52,82,356,29.0,14.0,0.0,198,18.0,84,3864.0,4.83,4.83,4.72,5.0,4.97,4.38,4.83,,2.0,0.0,2.0,0,1.16
20250600000000.0,516414095,1.0,2.0,,42.66087,-73.78655,2.0,1.0,1.0,1.0,2.0,90,2.0,2.0,1125,1125,2.0,1125.0,,28,44,71,250,53.0,14.0,1.0,187,20.0,84,16800.0,4.79,4.87,4.85,4.92,4.91,4.75,4.85,,1.0,1.0,0.0,0,2.2
20250600000000.0,47625981,19.0,19.0,,42.64787,-73.76707,5.0,1.0,2.0,2.0,1.0,365,1.0,2.0,365,365,1.4,365.0,,21,41,71,345,49.0,13.0,0.0,187,26.0,78,10920.0,4.78,4.76,4.73,4.76,4.86,4.61,4.65,,18.0,2.0,0.0,0,2.04
20250600000000.0,349460842,17.0,17.0,,42.66174,-73.78325,1.0,1.0,1.0,1.0,1.0,365,1.0,2.0,365,365,1.3,365.0,,0,0,14,288,0.0,0.0,0.0,130,0.0,0,0.0,5.0,5.0,5.0,5.0,5.0,4.89,4.94,,17.0,4.0,0.0,0,0.74
20250600000000.0,4259750,8.0,13.0,,42.6652959,-73.7868778,5.0,1.0,1.0,2.0,1.0,730,1.0,1.0,730,730,1.0,730.0,,30,60,90,269,18.0,4.0,0.0,206,11.0,24,5736.0,5.0,5.0,5.0,5.0,5.0,4.89,4.94,,8.0,8.0,0.0,0,0.74
20250600000000.0,349460842,17.0,17.0,,42.66217,-73.78299,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,28,49,79,353,66.0,34.0,4.0,194,41.0,204,4740.0,4.77,4.88,4.92,4.92,4.92,4.59,4.8,,17.0,4.0,0.0,0,2.84
20250600000000.0,6203319,2.0,3.0,,42.66261,-73.79158,1.0,1.0,1.0,1.0,1.0,10,1.0,1.0,10,10,1.0,10.0,,0,0,0,0,10.0,3.0,0.0,0,3.0,18,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.9,,2.0,0.0,2.0,0,0.43
20250600000000.0,502751555,1.0,1.0,,42.67292,-73.7776,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,30,60,90,364,0.0,0.0,0.0,206,0.0,0,0.0,4.67,4.9,4.67,4.67,5.0,4.8,4.33,,1.0,0.0,1.0,0,0.13
20250600000000.0,521669673,4.0,6.0,,42.6586,-73.75743,2.0,1.0,1.0,1.0,1.0,365,1.0,7.0,365,365,7.0,365.0,,9,39,69,248,3.0,1.0,0.0,185,1.0,28,2884.0,4.67,4.9,4.67,4.67,5.0,4.8,4.33,,3.0,3.0,0.0,0,0.13
20250600000000.0,441054845,3.0,3.0,,42.67066,-73.79571,4.0,1.0,1.0,2.0,1.0,365,1.0,4.0,1125,1125,3.0,1125.0,,9,19,23,180,67.0,38.0,1.0,136,42.0,228,14364.0,4.81,4.88,4.84,4.94,4.94,4.87,4.82,,2.0,2.0,0.0,0,2.95
20250600000000.0,232967878,24.0,5.0,,42.67261,-73.79264,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,29,29,29,29,43.0,26.0,1.0,29,35.0,156,22308.0,4.86,4.95,4.98,4.91,4.93,4.77,4.81,,3.0,2.0,0.0,0,1.86
20250600000000.0,232967878,24.0,5.0,,42.67224,-73.79301,4.0,1.0,2.0,0.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,25,25,25,25,41.0,22.0,0.0,25,26.0,132,13992.0,4.63,4.8,4.83,4.71,4.76,4.61,4.71,,3.0,2.0,0.0,0,1.79
20250600000000.0,493882819,7.0,7.0,,42.65655,-73.77434,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125,1125,1.0,1125.0,,0,0,0,0,8.0,3.0,0.0,0,5.0,18,0.0,4.63,4.63,4.88,5.0,5.0,4.88,4.5,,6.0,1.0,5.0,0,0.35
20250600000000.0,526358730,12.0,13.0,,42.65867,-73.77479,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,14,33,60,233,2.0,0.0,0.0,173,0.0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,12.0,1.0,0.0,0,0.09
20250600000000.0,526358730,12.0,13.0,,42.6606,-73.77284,2.0,1.0,1.0,1.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,19,34,60,233,7.0,2.0,0.0,173,6.0,12,1860.0,5.0,4.86,5.0,5.0,4.86,5.0,4.86,,12.0,1.0,0.0,0,0.34
20250600000000.0,526358730,12.0,13.0,,42.65908,-73.77456,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,20,40,68,241,7.0,3.0,0.0,181,2.0,18,2970.0,4.71,5.0,4.86,4.86,4.86,5.0,4.71,,12.0,1.0,0.0,0,0.31
20250600000000.0,526358730,12.0,13.0,,42.66043,-73.77432,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,20,38,66,239,2.0,2.0,0.0,179,2.0,12,1980.0,4.5,5.0,5.0,5.0,5.0,4.0,5.0,,12.0,1.0,0.0,0,0.21
20250600000000.0,526358730,12.0,13.0,,42.65847,-73.77272,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,20,38,66,239,6.0,4.0,0.0,179,4.0,24,3960.0,4.33,4.9,4.67,5.0,5.0,4.33,4.9,,12.0,1.0,0.0,0,0.3
20250600000000.0,526358730,12.0,13.0,,42.65908,-73.77326,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,12,12,30,197,2.0,1.0,0.0,137,1.0,6,0.0,4.9,4.9,4.5,5.0,5.0,4.0,4.9,,12.0,1.0,0.0,0,0.11
20250600000000.0,526358730,12.0,13.0,,42.66003,-73.7732,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,21,37,65,238,0.0,0.0,0.0,178,0.0,0,0.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,526358730,12.0,13.0,,42.65857,-73.7744,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,23,40,68,238,0.0,0.0,0.0,178,0.0,0,0.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,526358730,12.0,13.0,,42.65893,-73.77448,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,23,41,69,242,0.0,0.0,0.0,182,0.0,0,0.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,526358730,12.0,13.0,,42.66037,-73.77327,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,21,38,63,236,0.0,0.0,0.0,176,0.0,0,0.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,526358730,12.0,13.0,,42.65868,-73.77333,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,23,44,69,242,0.0,0.0,0.0,182,0.0,0,13146.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,526358730,12.0,13.0,,42.66036,-73.7729,6.0,1.0,3.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,21,39,63,217,16.0,7.0,0.0,160,11.0,42,13146.0,4.88,4.69,4.69,4.81,4.75,4.88,4.69,,12.0,1.0,0.0,0,0.72
20250600000000.0,116935236,5.0,5.0,,42.6708367,-73.7853116,1.0,1.0,1.0,1.0,1.0,365,1.0,7.0,365,365,7.0,365.0,,27,57,87,362,25.0,11.0,0.0,203,15.0,154,7700.0,4.84,4.92,4.76,4.92,5.0,4.96,4.88,,5.0,0.0,5.0,0,1.09
20250600000000.0,116935236,5.0,5.0,,42.66974,-73.78611,1.0,1.0,1.0,1.0,5.0,365,2.0,5.0,365,365,5.0,365.0,,1,28,58,332,34.0,14.0,1.0,174,23.0,140,5460.0,5.0,4.97,4.82,4.85,4.97,4.97,4.91,,5.0,0.0,5.0,0,1.48
20250600000000.0,132766782,3.0,3.0,,42.67398,-73.79126,4.0,1.0,2.0,2.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,29,59,89,268,9.0,7.0,0.0,205,8.0,42,6804.0,5.0,5.0,5.0,4.78,5.0,4.89,4.89,,1.0,1.0,0.0,0,0.65
20250600000000.0,172539578,4.0,4.0,,42.68001107,-73.81705996,2.0,1.0,1.0,1.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,0,9,38,38,6.0,3.0,0.0,38,3.0,18,1044.0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,,4.0,1.0,3.0,0,0.27
20250600000000.0,116935236,5.0,5.0,,42.67034,-73.7851,2.0,1.0,1.0,1.0,1.0,365,1.0,7.0,365,365,7.0,365.0,,0,0,23,297,19.0,12.0,1.0,139,17.0,168,9072.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,0.0,5.0,0,1.11
